"file","survey_area","state","issue_date","caption"
"CO-2011-05-27-18.tif","Prowers County","CO","1966","Main soils and underlying materials in soil association 8 (Soil Survey of Prowers County, Colorado; 1966). "
"CO-2011-05-27-19.tif","Prowers County","CO","1966","Cross sections showing relationships of the soils to the landscape and to the underlying geologic formations in Prowers County. The upper cross section shows relationships in the western part of the county, and the lower shows those in the eastern part of the county (Soil Survey of Prowers County, Colorado; 1966). "
"CO-2011-05-31-01.tif","Rio Blanco  Area","CO","1982","Typical pattern of soils in general map unit 4 (Soil Survey of Rio Blanco Area, Colorado; 1982)."
"CO-2011-05-31-02.tif","Rio Blanco Area","CO","1982","Typical pattern of soils in general map unit 11 (Soil Survey of Rio Blanco Area, Colorado; 1982)."
"CO-2011-05-31-04.tif","Saguache County Area","CO","1984","Pattern of soils in the Dune land map unit and soils in the Comodore-Uracca-Rock outcrop map (Soil Survey of Saguache County Area, Colorado; 1984)."
"CO-2011-05-31-05.tif","Sedgwick County","CO","1969","Parent material and position of soils in association 4 (Soil Survey of Sedgwick County, Colorado; 1969)."
"CO-2012-05-09-01.tif","Alamosa Area","CO","1973","Diagram showing relationship of the soils in Gunbarrel-Mosca-San Luis association and the effect that drainage has on the water table and soil salinity (Soil Survey of Alamosa Area, Colorado; 1973)."
"CO-2012-05-09-02.tif","Alamosa Area","CO","1973","Diagram showing relationship of the soils in Alamosa-Vastine-Alluvial land association and their proximity to the Rio Grande River and to creeks (Soil Survey of Alamosa Area, Colorado; 1973)."
"CO-2012-05-09-03.tif","Alamosa Area","CO","1973","Diagram showing relationship of the soils in the San Arcacio-Acacio-Zinzer association (Soil Survey of Alamosa Area, Colorado; 1973)."
"CO-2012-05-09-04.tif","Alamosa Area","CO","1973","Diagram showing relationship of the soils in the Hooper-Corlett association and the occurrence of a dry lake basin in the association (Soil Survey of Alamosa Area, Colorado; 1973)."
"CO-2012-05-09-05.tif","Gunnison Area; Parts of Gunnison, Hinsdale, and Saguache Counties","CO","August 1975","Typical pattern of soils and parent material in associations 2, 3, 4, and 6 (Soil Survey of Gunnison Area, Colorado, Parts of Gunnison, Hinsdale, and Saguache Counties; August 1975)."
"CO-2012-05-09-06.tif","Rio Blanco County Area","CO","May 1982","Typical pattern of soils in general map unit 4 (Soil Survey of Rio Blanco County Area, Colorado; May 1982)."
"CO-2012-05-09-07.tif","Rio Blanco County Area","CO","May 1982","Typical pattern of soils in general map unit 11 (Soil Survey of Rio Blanco County Area, Colorado; May 1982)."
"CO-2012-05-09-08.tif","Rio Grande County Area","CO","February 1980","Pattern of soils and parent material in Zinzer-San Arcacio-Villa Grove association (Soil Survey of Rio Grande County Area, Colorado; February 1980)."
"CO-2012-05-09-09.tif","Rio Grande County Area","CO","February 1980","Pattern of soils and parent material in Luhon-Garita-Travelers association (Soil Survey of Rio Grande County Area, Colorado; February 1980)."
"CO-2012-05-09-11.tif","Ute Mountain Area","CO, NM","2008","Typical soils and their landscape positions in the Ute Mountain Area Soil Survey (Soil Survey of Ute Mountain Area, Colorado and New Mexico; 2008)."
"CO-2012-05-09-12.tif","Ute Mountain Area","CO, NM","2008","Representative locations on the landscape for some of the general soil map units (Soil Survey of Ute Mountain Area, Colorado and New Mexico; 2008)."
"CT-2011-05-31-01.tif","Fairfield County","CT","1981","Typical pattern of soils and parent material in the Charlton-Hollis map unit (Soil Survey of Fairfield County, Conneticut; 1981). "
"CT-2011-05-31-02.tif","Fairfield County","CT","1981","Typical pattern soils and parent material in the Hollis-Charlton-Rock outcrop map unit (Soil Survey of Fairfield County, Conneticut; 1981). "
"CT-2011-05-31-03.tif","Fairfield County","CT","1981","Typical psttern of soils and parent material in the Paxton-Woodbridge-Ridgebury map unit (Soil Survey of Fairfield County, Conneticut; 1981). "
"CT-2011-05-31-04.tif","Fairfield County","CT","1981","Typical pattern of soils and parent material in the Agawam-Hinckley-Haven map unit (Soil Survey of Fairfield County, Conneticut; 1981). "
"CT-2011-05-31-05.tif","Fairfield County","CT","1981","Typical pattern of soils and parent material in the Carlisle-Adrian-Saco map unit (Soil Survey of Fairfield County, Conneticut; 1981). "
"CT-2011-05-31-06.tif","New London County","CT","1983","Typical pattern soils in the Charlton-Canton-Hollis general soil map unit (Soil Survey of New London County, Conneticut; 1983).  "
"CT-2011-05-31-07.tif","New London County","CT","1983","Typical pattern of soils in the Woodbridge-Paxton-Montauk general soil map unit (Soil Survey of New London County, Conneticut; 1983).  "
"CT-2011-05-31-08.tif","New London County","CT","1983","Typical pattern of soils in the Hinckley-Merrimac-Agawam general soil map unit (Soil Survey of New London County, Conneticut; 1983).  "
"CT-2011-05-31-09.tif","Windham County","CT","1981","Typical pattern of soils and underlying material in the Charlton-Canton-Leicester association (Soil Survey of Windham County, Conneticut; 1981)."
"CT-2011-05-31-10.tif","Windham County","CT","1981","Typical pattern of soils and underlying material in the Woodbridge-Paxton-Ridgebury association (Soil Survey of Windham County, Conneticut; 1981)."
"CT-2011-05-31-11.tif","Windham County","CT","1981","Typical pattern of soils and underlying material in the Hinckley-Merrimac association (Soil Survey of Windham County, Conneticut; 1981)."
"DC-2011-05-31-01.tif","District of Columbia","DC","1976","Typical pattern of soils and parent material in the Urban land-Beltsville-Chillum association (Soil Survey of District of Columbia; 1976)."
"DC-2011-05-31-02.tif","District of Columbia","DC","1976","Typical pattern of soils and parent material in the Urban land-Christiana-Sunnyside association (Soil Survey of District of Columbia; 1976)."
"DC-2011-05-31-03.tif","District of Columbia","DC","1976","Typical pattern of soils and parent material in the Manor-Glenelg association (Soil Survey of District of Columbia; 1976)."
"DC-2011-05-31-04.tif","District of Columbia","DC","1976","Diagram of fall line between the Piedmont Plateau and the Coastal Plain. Diagram also shows the relationship of parent material and topography (Soil Survey of District of Columbia; 1976)."
"DC-2011-05-31-05.tif","District of Columbia","DC","1976","Diagram of Coastal Plain showing the pattern of soils and parent material (Soil Survey of District of Columbia; 1976)."
"FL-2010-03-08-05.tif","Baker County","FL","April 1996","Pattern of soils and parent material in the Pelham-Pantego-Ocilla and Osier-Surrency-Mulat general soil map units (Soil Survey of Baker County, Florida; 1996)."
"FL-2011-05-31-01.tif","Bradford County","FL","1991","Pattern of soils on a gently rolling landscape near major drainageways (Soil Survey of Bradford County, Florida; 1991). "
"FL-2011-05-31-02.tif","Bradford County","FL","1991","Pattern of soils in a flatwoods landscape that includes slightly elevated areas, depressions, and flood plains (Soil Survey of Bradford County, Florida; 1991). "
"FL-2011-05-31-03.tif","Hardee County","FL","1984","Relationship of soils to topography and parent material in the Pomona-Floridana-Popash general soil map unit (Soil Survey of Hardee County, Florida; 1984). "
"FL-2011-05-31-04.tif","Indian River County","FL","1987","Typical pattern of soils and parent material in the Astatula-Archbold-St. Lucie map unit and the Immokalee- Myakka-Satellite map unit (Soil Survey of Indian River County, Florida; 1987)."
"FL-2011-05-31-05.tif","Indian River County","FL","1987","Typical pattern of soils and parent material in the Canaveral-Captiva-Palm Beach association. These soils make up a cross section of soils on the barrier island (Soil Survey of Indian River County, Florida; 1987)."
"FL-2011-05-31-06.tif","Indian River County","FL","1987","Typical pattern of soils and parent material in the Boca-Wabasso-Riviera map unit. The adjacent Riomar and Mckee soils are in the tidal marsh (Soil Survey of Indian River County, Florida; 1987). "
"FL-2011-05-31-07.tif","Indian River County","FL","1987","Typical pattern of soils in the Terra Ceia-Gator-Canova map unit (Soil Survey of Indian River County, Florida; 1987)."
"FL-2011-05-31-08.tif","City of Jacksonville, Duval County","FL","1978","Typical pattern of soils and parent material in an area of the Fripp-Corolla-Mandarin, Cornelia-Mandarin-Leon, and Tisonia-Maurepas general soil map units. The soils of these map units support native vegetation (Soil Survey of City of Jacksonville, Duval County, Florida; 1978)."
"FL-2011-05-31-09.tif","City of Jacksonville, Duval County","FL","1978","Typical pattern of soils and parent material in an area of the Leon-Hurricane/Ridgewood-Ortega general soil map unit. This map unit is dominantly used for urban development (Soil Survey of City of Jacksonville, Duval County, Florida; 1978)."
"FL-2011-05-31-10.tif","City of Jacksonville, Duval County","FL","1978","Typical pattern of soils and parent material in an area of the Leon-Boulogne-Evergreen/Wesconnett general soil map unit. Soils of this map unit are dominantly used for the production of pine trees. In the eastern part of the county, many areas are used for urban development  (Soil Survey of City of Jacksonville, Duval County, Florida; 1978)."
"FL-2011-05-31-11.tif","City of Jacksonville, Duval County","FL","1978","Typical pattern of soils and parent material in an area of the Pelham-Mascotte/Sapelo-Surrency general soil map unit. Soils of this map unit are dominantly used for the production of pine trees. In the central part of the county, many areas are used for urban development (Soil Survey of City of Jacksonville, Duval County, Florida; 1978)."
"FL-2011-05-31-12.tif","Nassau County","FL","1991","Typical pattern of soils and parent material in an area of the Kureb-Fripp-Newhan and Mandarin-Echaw map units (Soil Survey of Nassau County, Florida; 1991)."
"FL-2011-05-31-13.tif","Nassau County","FL","1991","Typical pattern of soils and parent material in an area of the Albany-Blanton-Penny and Osler-Ousley-Mandarin map units (Soil Survey of Nassau County, Florida; 1991)."
"FL-2011-05-31-14.tif","Nassau County","FL","1991","Typical pattern of soils and parent material in an area of the Leon-Boulogne-Kingsferry map unit (Soil Survey of Nassau County, Florida; 1991)."
"FL-2011-05-31-15.tif","Nassau County","FL","1991","Typical pattern of soils and parent material in an area of the Meggett-Goldhead map unit (Soil Survey of Nassau County, Florida; 1991)."
"FL-2011-05-31-16.tif","Suwannee County","FL","1965","Marine terraces in Suwannee County, and the position of some of the soils (Soil Survye of Suwannee County, Florida; 1965)."
"FL-2012-04-25-01.tif","Gadsden County","FL","January 1961","Main geologic formations and other topographic features in a segment of Gadsden County, and the positions of soils in some soil series (Soil Survey of Gadsden County, Florida; January 1961)."
"FL-2012-04-25-03.tif","Gadsden County","FL","January 1961","Geologic formations and some principal soils in relative positions (Soil Survey of Gadsden County, Florida; January 1961)."
"FL-2012-04-25-30.tif","Polk County","FL","October 1990","Relationship of soils to topography (Soil Survey of Polk County, Florida; October 1990)."
"FL-2012-04-26-09.tif","Seminole County","FL","June 1966","Cross section of Seminole County showing the relationship between the geologic strata and artesian and nonartesian water, and the relative position of some of the sandy soils to the ground water table (Soil Survey of Seminole County, Florida; June 1966)."
