file,survey_area,state,issue_date,caption,series
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/CA-2010-08-30-08.tif,"Benton-Owens Valley Area, Parts of Inyo and Mono Counties",CA,2002,"Typical pattern of soils on the eastern side of the Owens Valley and in the Inyo Mountains (Soil Survey of Benton-Owens Valley Area, California, Parts of Inyo and Mono Counties; 2002).","Cajon, Cryoborolls, Haplargids, Haplodurids, Hessica, Mazourka, Seaman, Taboose, Torriorthents, Yellowrock, Yermo"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/CA-2010-08-30-09.tif,"Benton-Owens Valley Area, Parts of Inyo and Mono Counties",CA,2002,"Typical pattern of soils on the volcanic tablelands and in the Benton range (Soil Survey of Benton-Owens Valley Area, California, Parts of Inyo and Mono Counties; 2002).","Blindspring, Buscones, Childago, Haar Family, Honova, Sherwin, Torriorthents"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/CA-2010-08-30-10.tif,"Benton-Owens Valley Area, Parts of Inyo and Mono Counties",CA,2002,"Typical pattern of soils in the Mono Basin Area from the Bodie Hills south towards Mono Lake (Soil Survey of Benton-Owens Valley Area, California, Parts of Inyo and Mono Counties; 2002).","Alamedawell, Dechambeau, Deepwell, Orecart, Pinoza, Waford, Warrior"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/CA-2010-08-30-11.tif,"Benton-Owens Valley Area, Parts of Inyo and Mono Counties",CA,2002,"Typical pattern of soils in the Adobe Valley area from the Adobe Hills southwest to the valley floor (Soil Survey of Benton-Owens Valley Area, California, Parts of Inyo and Mono Counties; 2002).","Aquents, Brantel, Deepwell, Pizona, Torriorthents"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/CA-2010-09-09-02.tif,Carrizo Plain Area,CA,,"Idealized cross-section of Carrizo Plain showing soil-landscape-geology relationships (Soil Survey of Carrizo Plain Area, California).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/CA-2011-05-27-01.tif,"Mendocino County, Eastern Part, and Trinity County, Southwestern Part",CA,1991,"Pattern of slump-earthflow in an area of clay-rich soils (Soil Survey of Mendocino County, Eastern Part, and Trinity County, Southwestern Part, California; 1991).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/CA-2011-05-27-02.tif,"Mendocino County, Eastern Part, and Trinity County, Southwestern Part",CA,1991,"Pattern of debris flow in an area of clay-rich soils (Soil Survey of Mendocino County, Eastern Part, and Trinity County, Southwestern Part, California; 1991).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/CA-2011-05-27-03.tif,"Mendocino County, Eastern Part, and Trinity County, Southwestern Part",CA,1991,"Pattern of active, metastable, and stable slopes (Soil Survey of Mendocino County, Eastern Part, and Trinity County, Southwestern Part, California; 1991).","Asabean, Bluenose, Holohan, Kekawaka,  Neuns, Pardaloe, Updegraff, Woodin"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/CA-2011-05-27-04.tif,"Mendocino County, Eastern Part, and Trinity County, Southwestern Part",CA,1991,"Pattern of terraces in Ukiah Valley and adjacent mountains (Soil Survey of Mendocino County, Eastern Part, and Trinity County, Southwestern Part, California; 1991).","Cole, Feliz, Hopland, Pinnobie, Pinole, Redvine, Riverwash, Russian, Squawrock, Talmage, Witherell, Xerofluvents, Yokayo"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/CA-2011-05-27-05.tif,"Merced County, Western Part",CA,2002,"Typical pattern of the soils and parent materials on the western side of the San Joaquin Valley and the low foothills of the Coast Range (Soil Survey of Merced County, California, Western Part; 2002).","Alros, Apollo, Arburua, Banos, Bapos, Bolfar, Britto, Chateau, Damluis, Deldota, Dosamigos, Dospalos,  Edminster, Kesterson, Los Oneil, Marcuse, Redcat, Stanislaus, Triangle, Turlock, Volta, Wisflat, Woo"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/CA-2011-05-27-06.tif,"Merced County, Western Part",CA,2002,"Typical pattern of the soils and parent materials on the mountains and foothills of the Coast Range (Soil Survey of Merced County, California, Western Part; 2002).","Ararat, Arburua, Bapos, Contra Costa, Damluis, Fifield, Honker, Laveaga, Los Banos, Millsholm, Orognen, Peckham, Quiensabe, Quinto, Tunehill, Wisflat"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/CA-2011-05-27-07.tif,Sacramento County,CA,1993,"Idealized cross section of the geomorphic surface, soils, and geology south of the American River in Sacramento County. The vertical scale is exaggerated (Soil Survey of Sacramento County, California; 1993).","Americanos, Bruella, Columbia, Fiddyment, Hedge, Natomas, Red Bluff, Redding, Rossmoor, San Joaquin"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/CA-2011-05-27-08.tif,Sacramento County,CA,1993,"Cross section showing the relationship of geomorphic surfaces, soils, and geology in the eastern part of Sacramento County. The vertical scale is exaggerated. The number 1 indiates Deer Creek; 2, the Cosumnes River; 3, Arkansas Creek; and 4, the Sacramento- Amador County line (Soil Survey of Sacramento County, California; 1993).","Amador, Auburn, Columbia, Creviscreek, Fiddyment, Gillender, Hadselville, Joaquin, Mokelumne, Pentz, San Redding, Vleck"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/CA-2011-05-27-09.tif,"San Mateo County, Eastern Part, and San Francisco County",CA,1991,"Idealized cross section of soils adjacient to the San Andreas Fault near Searsville Lake, in the southern part of San Mateo County (Soil Survey of San Mateo County, Eastern Part, and San Francisco County, California; 1991).","Accelerator, Alambique, Fagan, Francisquito, McGarvey "
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/CA-2011-05-27-10.tif,"San Mateo County, Eastern Part, and San Francisco County",CA,1991,"Idealized cross section of soils near Redwood City, in the southeastern part of San Mateo County (Soil Survey of San Mateo County, Eastern Part, and San Francisco County, California; 1991).","Botella, Fagan, Novato, Obispo, Orthents, Reyes"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/CA-2012-04-20-01.tif,Channel Islands National Park,CA,2007,"Looking northeast on Santa Cruz Island. The Santa Cruz Island fault runs east along Canada Christy. The various kinds of parent material are depicted (Soil Survey of Channel Islands National Park, California; 2007).","Abaft, Buoy, Cumulic Haploxerolls, Delphine, Fiale, Frigate, Gunwale, Lodestone, Macool, Miasotus, Rudder, Spinnaker, Starboard, Tongva, Topdeck, Typic Argixerolls, Typic Xerorthents, Windage, Yardarm"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/CA-2012-04-20-02.tif,Lassen Volcanic National Park,CA,2010,"Map showing locations and viewing angles of the block diagrams of detailed soil map units (Soil Survey of Lassen Volcanic National Park, California; 2010).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/CA-2012-04-20-03.tif,Lassen Volcanic National Park,CA,2010,"Block diagram 1. – This diagram shows a north flowing glacial valley in the Manzanita Creek drainage. Multiple glacial episodes and ice levels shaped this valley, leaving traces of features such as glacial-valley walls and floors, scoured lava flows, moraines and outwash plains. The more recent glaciations were generally less extensive and cut into and deposited over preexisting glacial features. Moraines and outwash plains formed as the gradient flattened beyond the confining bedrock of Lassen Peak and Loomis Peak. The active colluvial nature of Lassen Peak has shed many of the glacial features that were formed on it. Chaos Crags erupted and was emplaced after glaciations, obliterating any glacial features that existed there prior to the eruption. Thick deposits of tephra were deposited around the vent of dome A of Chaos Crags and covered a large area of the northern part of the park with thinner deposits. A rockfall avalanche formed at the base of the unstable volcanic dome of Chaos Crags. Debris flows from eruptions of Lassen Peak flowed off of the peak and were deposited in flat valley bottoms (Soil Survey of Lassen Volcanic National Park, California; 2010).","Acroph, Aquepts, Chaos, Cragwash, Emeraldlake, Readingpeak, Sueredo, Shadowlake, Terracelake, Typic Petraquepts, Vitrandic Cryorthents, Vitrandic Xerorthents, Xeric Vitricryands"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/CA-2012-04-20-04.tif,Lassen Volcanic National Park,CA,2010,"Block diagram 2. – This diagram shows the east flowing valleys of Hot Springs Creek and Kings Creek drainages. Multiple glacial episodes and ice levels shaped the valleys and the surrounding terrain, and formed glacial-valley walls and floors, scoured lava plateaus, glaciated volcanic domes, moraines and outwash plains. Ice level fluctuations caused glaciers to override the drainage divide between the valleys as well as exist as confined valley glaciers within the individual valleys. Outwash was deposited in the flat bottom of the U-shaped valley along Hot Springs Creek. Spring activity and stream channel migration have partially replaced the outwash plain (Soil Survey of Lassen Volcanic National Park, California; 2010).","Acroph, Aquandic Endoaquepts, Aquandic Humaquepts, Aquepts, Aquic Haploxerands, Badgerflat, Bearrubble, Cascadesprings, Cenplat, Dittmar, Emeraldlake, Histic Humaquepts, Humic Haploxerands, Humic Xeric Vitricryands, Juniperlake, Kingsiron, Readingpeak, Scoured, Shadowlake, Terracelake, Terric Haplohemists, Typic Petraquepts, Vitrandic Cyrofluvents, Xeric Vitricryands"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/CA-2012-04-20-05.tif,Lassen Volcanic National Park,CA,2010,"Block diagram 3. – This diagram shows a north flowing glacial valley in the Grassy Creek drainage, and the surrounding glacially scoured uplands. Unconfined glaciers scoured the lava flows on the uplands, and deposited till in the valley below as they merged into partially confined north flowing glaciers. The glaciers did not completely cover Red Cinder, Ash Butte and Mount Hoffman. Red Cinder Cone and Ash Butte retained much of their cinder cone shape and composition, and Mount Hoffman formed a nunatak composed of remnants of the Dittmar Volcanic Center. Outwash was deposited in the lower flatter reach of the valley. The lake terraces are likely remnants of the fluctuations of a glacial lake. The lava flows from Cinder Cone obstructed the drainage to form Snag Lake (Soil Survey of Lassen Volcanic National Park, California; 2010).","Ashbutte, Badgerflat, Buttelake, Cenplat, Histic Humaquepts, Humic Haploxerands, Juniperlake, Scoured, Sunhoff, Talved, Typic Endoaquands, Vitrandic Xerorthents, Xeric Vitricryands"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/CA-2012-04-20-06.tif,Pinnacles National Monument,CA,2008,"View from west entrance of the monument, looking north. The soils formed in granite. The detailed soil map unit symbols and boundaries are shown in white (Soil Survey of Pinnacles National Monument, California; 2008).","Backdoor, Rimtrail, Tuborcio"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/CA-2012-04-20-07.tif,Pinnacles National Monument,CA,2008,"View from North Chalone Peak Trail, looking northeast. The soils in the foreground formed in volcanic rock, and those in the background formed in fanglomerate. The detailed soil map unit symbols and boundaries are shown in white (Soil Survey of Pinnacles National Monument, California; 2008).","Argixerolls, Burgundy, Casino, Chalone, Highpeaks, Longsfolly, Ordeal, Passion"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/CA-2012-04-20-08.tif,Pinnacles National Monument,CA,2008,"View from North Chalone Peak, looking north to Bear Creek below and Harkins Peak on near horizon. The soils formed in rhyolitic breccia. The detailed soil map unit symbols and boundaries are shown in white (Soil Survey of Pinnacles National Monument, California; 2008).","Argixerolls, Burgundy, Chalone, Firstsister, Highpeaks, Knuckle"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/CA-2012-04-20-09.tif,Pinnacles National Monument,CA,2008,"Block diagram relating soils, landforms, and geology (Soil Survey of Pinnacles National Monument, California; 2008).","Argixerolls, Backdoor, Burgundy, Casino, Chalone, Elder, Firstsister, Highpeaks, Knuckle, Longsfolly, Ordeal, Oxyaquic Haploxerolls, Passion, Toags, Tuborcio"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/CA-2012-04-20-10.tif,Redwood National and State Parks,CA,2008,"Locations and viewing angles of the block diagrams (Soil Survey of Redwood National and State Parks, California; 2008).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/CA-2012-04-20-11.tif,Redwood National and State Parks,CA,2008,"Block diagram 1. Generalized pattern of soil distribution and conceptualized geology in the Mill Creek and Rock Creek watersheds viewed from the Pacific Ocean southeast towards Childs Hill and Rattlesnake Mountain (Soil Survey of Redwood National and State Parks, California; 2008).","Ahpah, Battery, Bigtee, Coppercreek, Jayel, Ladybird, Oragran, Ossagon, Samoa, Sasquatch, Sisterrocks, Slidecreek, Squashan, Surpur, Tectah, Lackscreek, Walnett"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/CA-2012-04-20-12.tif,Redwood National and State Parks,CA,2008,"Block diagram 2. Generalized pattern of soil distribution and conceptualized geology in the Lost Man, May, and Prairie Creek watersheds viewed from Holter Ridge area northwest towards Gold Bluffs beach and the Pacific Ocean (Soil Survey of Redwood National and State Parks, California; 2008).","Battery, Bigtree, Coppercreek, Goldsbluffs, Ladybird,  Ossagon, Sasquatch, Sisterrocks, Slidecreek, Squashan, Stonehill, Surpur, Tectah"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/CA-2012-04-20-13.tif,Redwood National and State Parks,CA,2008,"Block diagram 3. Generalized pattern of soil distribution and conceptualized geology in the Redwood Creek watershed viewed from the Hog Prairie area north towards Harry Weir Creek (Soil Survey of Redwood National and State Parks, California; 2008).","Ahpah, Airstrip, Atwell, Battery, Bigtree, Coppercreek, Coyoterock, Devilscreek, Dolason, Doolyville,  Elkcamp, Lackscreek, Panthercreek, Pasturerock, 
Rockysaddle, Scaath, Slidecreek, Tectah, Trailhead, Wiregrass"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/CA-2012-04-20-14.tif,Redwood National and State Parks,CA,2008,"Block diagram 4. Generalized pattern of soil distribution and conceptualized geology in the Lacks Creek watershed viewed from the Faulkner Prairie area northeast towards Arbor Camp Ridge (Soil Survey of Redwood National and State Parks, California; 2008).","Ahpah, Airstrip, Atwell, Coppercreek, Coyoterock, Devilscreek, Dolason, Doolyville, Elkcamp, Lackscreek, Mooncreek, 
Oakside, Panthercreek, Pasturerock, Sidehill"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/CA-2012-04-20-15.tif,"Yosemite
National Park",CA,2006,"Bedrock joints and ancient landslides affect soil development (Soil Survey of Yosemite National Park, California; 2006).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/CA-2012-05-08-01.tif,"Butte Area, Parts of Butte and Plumas Counties",CA,2006,"The location of block diagrams 1 to 8. The block diagrams were produced from the detailed soil maps. The vertical scale of the diagrams is exaggerated 2 times in relation to the horizontal scale. This exaggeration helps to more clearly illustrate the topography of the area. The representative geology is not to scale and is idealized to help explain mapping concepts. The block diagrams are not intended to replace the detailed soil maps (Soil Survey of Butte Area, California, Parts of Butte and Plumas Counties; 2006).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/CA-2012-05-08-02.tif,"Butte Area, Parts of Butte and Plumas Counties",CA,2006,"Block diagram 1.—This diagram shows the mouth of Big Chico Creek Canyon, where the creek transitions from its steeper foothill reach to its flatter Sacramento Valley reach in Bidwell Park. The creek has cut through the volcanic Tuscan Formation and is now cutting through hard Lovejoy basalt. The resistant Lovejoy basalt confines the stream channel, and a narrow slot canyon has formed at the bottom of the wider Tuscan Canyon. As the creek leaves the confinement of the slot canyon and enters the flatter topography of the valley, the energy of the water decreases, causing sediment to be deposited. As sediment fills the channel, the channel begins to move laterally. The channel slowly migrates away from the sediment deposits, allowing the sediment to form into alluvial soils (Soil Survey of Butte Area, California, Parts of Butte and Plumas Counties; 2006).","Anita, Campbellhills, Carhart, Charger, Chinacamp, Clearhayes, Cliffs, Coalcanyon, Doemill, Fallager, Galt, Hamslough, Jokerst, Redsluff, Redswale, Redtough, Rockstripe, Thermalrocks, Tuscan, Typic Haploxeralfs, Ultic Haploxeralfs, Xerofluvents"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/CA-2012-05-08-03.tif,"Butte Area, Parts of Butte and Plumas Counties",CA,2006,"Block diagram 2.—This diagram shows a portion of the Table Mountain area, the result of stream erosion slowly cutting away basalt flow rock, exposing the underlying Ione Formation. The sediment produced from this downcutting is transported downstream to flatter surrounding areas and over time is deposited and forms alluvial soils on various alluvial landforms (Soil Survey of Butte Area, California, Parts of Butte and Plumas Counties; 2006).","Anita, Beatsonhollow, Butteside, Campbelhills, Carhart, Cherokeespring, Cherotable, Clearhayes, Ciffs, Coalcanyon, Coonhollow, Duraquerts, Durixeralfs, Elsey, Fallager, Flagcanyon, Hamslough, Haplic Palexeralfs, Kramn, Lucksev, Palexerults, Redsluff, Redswale, Redtough, Talus, Thermalrocks, Tuscan, Typic Petraquepts, Ultic Haploxeralfs, Wickscorner"
